name,p_seq_true,bridges,length,fragments_mapped,both_mapped,properpair,good,bases_uncovered,p_not_segmented
TR5077-c0_g1_i3,0.881853,3,543,15,15,14,7,161,0.976583
TR5077-c0_g1_i4,0.842672,3,543,34,33,31,14,1,0.747112
TR5078-c0_g1_i1,0.815584,0,586,4,4,4,2,121,0.990501
TR5078-c0_g1_i2,0.8482,4,688,116,114,106,55,3,0.846672
TR5078-c0_g1_i3,0.834375,2,688,28,28,22,8,13,0.832757
TR5078-c0_g2_i1,0.833613,4,251,4,4,4,0,6,0.92261
TR5078-c0_g3_i1,0.8,1,250,1,1,1,0,155,0.997424
TR5079-c0_g1_i1,0.925275,0,667,6,6,6,3,253,0.995351
TR5079-c0_g1_i2,0.837205,4,614,138,135,132,74,2,0.743248
TR5079-c0_g1_i3,0.752381,0,614,1,1,1,0,407,0.997194
TR5079-c0_g2_i1,0.856653,0,690,93,80,73,40,4,0.866578
TR5080-c0_g1_i1,0.85859,1,445,38,36,32,22,2,0.739597
TR5080-c0_g2_i1,0.861565,3,393,86,80,65,34,0,0.116293
TR5080-c0_g3_i1,0.820991,1,319,27,25,20,7,6,0.89376
TR5080-c0_g4_i1,0.882738,1,407,116,111,101,68,6,0.433753
TR5081-c0_g1_i1,0.793277,0,721,14,13,12,5,76,0.989806
TR5081-c0_g1_i2,0.781984,2,680,63,63,61,27,5,0.968245
TR5081-c0_g1_i3,0.874933,3,363,25,22,21,7,4,0.819554
TR5081-c0_g1_i4,0.829914,2,722,70,66,56,30,0,0.742991
TR5081-c0_g2_i1,0.6,0,229,1,1,1,0,86,0.994115
TR5081-c0_g3_i1,0.820497,8,322,105,75,69,35,0,0.391003
TR5082-c0_g1_i1,0.785714,0,571,47,38,29,20,21,0.278139
TR5083-c0_g1_i1,0.836735,2,543,41,41,37,16,0,0.828236
TR5083-c0_g1_i2,0.845536,1,597,15,15,13,5,6,0.959175
TR5084-c0_g1_i1,0.952381,0,902,3,3,3,2,576,0.996728
TR5084-c0_g1_i2,0.528571,0,849,1,0,0,0,680,0.997424
TR5084-c0_g1_i3,0.788199,2,849,21,20,18,10,175,0.985882
TR5084-c0_g1_i4,0.826486,5,902,58,53,49,25,9,0.950057
TR5084-c0_g1_i5,0.707143,1,313,1,1,1,0,101,0.996112
TR5084-c0_g1_i6,0.844898,2,313,6,4,2,0,7,0.960973
TR5084-c1_g1_i1,0.814286,0,230,6,6,6,1,19,0.944695
TR5085-c0_g1_i1,0.709023,0,248,20,13,11,5,0,0.483495
TR5085-c0_g2_i1,0.71946,13,323,56,31,25,4,0,0.256456
TR5085-c0_g3_i1,0.685714,1,269,2,1,0,0,172,0.215717
TR5086-c0_g1_i1,0.898901,5,406,6,5,4,0,31,0.969724
TR5086-c0_g1_i2,0.815476,8,405,11,9,8,1,9,0.921559
TR5086-c0_g2_i1,0.873684,8,309,27,24,20,7,44,0.379645
TR5086-c0_g3_i1,0.911688,5,309,8,8,7,2,21,0.949601
TR5087-c0_g1_i1,0.789916,6,267,15,12,10,3,1,0.776914
TR5087-c0_g2_i1,0.84532,9,237,9,9,9,0,1,0.720666
TR5087-c0_g3_i1,0.918367,1,241,4,1,1,0,6,0.972366
TR5087-c0_g4_i1,0.860644,0,1764,446,430,374,228,0,0.967336
TR5088-c0_g1_i1,0.855081,31,502,64,62,56,15,4,0.912951
TR5088-c0_g1_i2,0.774426,16,502,59,39,28,11,3,0.898499
TR5088-c0_g2_i1,0.833929,5,382,6,6,4,0,77,0.709955
TR5088-c0_g3_i1,0.851629,30,381,71,51,40,9,7,0.154171
TR5089-c0_g1_i1,0.846064,1,368,25,20,19,9,15,0.745297
TR5089-c0_g2_i1,0.806857,4,430,10,9,8,1,17,0.764661
TR5089-c0_g2_i2,0.810204,4,430,15,8,6,2,2,0.861603
TR5089-c0_g3_i1,0.871154,1,369,53,47,43,29,0,0.881927
TR5089-c0_g4_i1,0.808494,0,258,21,15,14,5,0,0.753849
TR5090-c0_g1_i1,0.813008,12,347,39,28,19,9,0,0.0608958
TR5090-c0_g2_i1,0.802116,4,346,13,11,9,1,5,0.766409
TR5090-c0_g3_i1,0.836607,9,262,12,9,8,0,2,0.339102
TR5090-c0_g3_i2,0.804511,7,263,22,12,8,0,0,0.958977
TR5091-c0_g1_i1,0.847921,1,750,97,87,78,47,14,0.905939
TR5091-c0_g2_i1,0.838367,5,241,17,14,8,4,0,0.719845
TR5091-c0_g3_i1,0.714286,1,240,2,1,1,0,100,0.995459
TR5092-c0_g1_i1,0.817143,1,269,7,5,3,2,148,0.076343
TR5092-c0_g2_i1,0.845844,0,798,303,262,229,148,0,0.252313
TR5092-c0_g3_i1,1,0,270,0,0,0,0,270,0.997424
TR5092-c0_g4_i1,0.818241,30,464,61,36,33,3,0,0.299016
TR5092-c0_g4_i2,0.793155,11,465,39,22,10,0,0,0.816181
TR5092-c0_g5_i1,0.828571,3,296,4,4,3,0,32,0.334104
TR5092-c0_g6_i1,0.786667,9,289,23,21,18,6,27,0.308568
TR5093-c0_g1_i1,0.841777,8,614,214,204,194,98,0,0.806029
TR5093-c0_g1_i2,0.826763,1,614,79,74,66,31,16,0.831866
TR5093-c0_g2_i1,0.838462,7,266,9,7,6,0,3,0.859447
TR5093-c0_g2_i2,0.833673,6,267,13,8,7,1,2,0.947376
TR5093-c0_g3_i1,0.745357,0,224,46,33,27,16,0,0.871399
TR5094-c0_g1_i1,0.457143,0,649,1,0,0,0,562,0.997424
TR5094-c0_g2_i1,0.837182,5,501,81,77,55,32,26,0.159404
TR5094-c0_g3_i1,0.810376,5,665,196,167,145,77,0,0.78521
TR5094-c0_g4_i1,0.806477,0,264,175,149,122,72,0,0.836765
TR5095-c0_g1_i1,0.865306,0,642,4,3,3,1,396,0.990537
TR5095-c0_g2_i1,0.843486,3,1289,493,464,419,222,0,0.603397
TR5096-c0_g1_i1,0.880952,4,327,6,5,5,0,136,0.0993978
TR5096-c0_g2_i1,0.864482,29,327,57,45,37,7,8,0.344686
TR5096-c0_g3_i1,0.857959,0,669,92,90,90,55,2,0.851788
TR5096-c0_g3_i2,0.85011,3,708,33,32,29,14,75,0.864335
TR5096-c0_g3_i3,0.835973,7,702,275,258,230,124,5,0.866078
TR5097-c0_g1_i1,0.814286,3,394,11,8,8,3,7,0.867843
TR5097-c0_g2_i1,0.78835,10,354,38,29,26,12,19,0.281078
TR5097-c0_g3_i1,0.871645,0,588,60,59,54,33,2,0.878887
TR5097-c0_g3_i2,0.841615,2,627,88,84,78,42,1,0.939278
TR5097-c0_g4_i1,0.842536,0,815,162,153,136,81,0,0.844029
TR5097-c0_g5_i1,0.778571,0,359,4,4,4,2,213,0.963925
TR5098-c0_g1_i1,0.777429,20,442,27,24,23,1,33,0.681734
TR5098-c0_g2_i1,0.845378,5,417,7,7,6,0,23,0.832679
TR5098-c0_g3_i1,0.837755,0,721,56,50,47,24,5,0.909146
TR5099-c0_g1_i1,0.862041,1,808,17,14,13,9,490,0.154304
TR5099-c0_g2_i1,0.854545,0,824,10,10,9,4,462,0.123957
TR5099-c0_g3_i1,0.856364,6,1038,651,631,579,329,0,0.0778594
TR5100-c0_g1_i1,0.768067,5,520,30,29,25,8,6,0.90016
TR5100-c0_g1_i2,0.785468,9,537,60,53,47,21,20,0.837286
TR5101-c0_g1_i1,0.706912,1,313,12,5,4,3,17,0.377612
TR5101-c0_g2_i1,0.647619,2,298,8,3,3,1,98,0.0742357
TR5101-c0_g3_i1,0.82381,0,264,4,2,2,1,161,0.115829
TR5102-c0_g1_i1,0.817799,0,689,77,69,69,35,7,0.0801742
TR5102-c0_g1_i2,0.8,0,688,15,13,11,5,243,0.972946
TR5102-c0_g2_i1,0.860073,1,856,72,71,66,35,7,0.984891
TR5102-c0_g2_i2,0.861429,1,696,10,10,9,7,27,0.9817
TR5102-c0_g3_i1,0.861224,1,615,3,3,2,1,258,0.994858
TR5103-c0_g1_i1,0.820068,0,497,42,39,35,20,0,0.809905
TR5103-c0_g1_i2,0.856965,10,730,165,156,138,79,7,0.811503
TR5103-c0_g1_i3,0.879121,0,310,5,5,5,3,31,0.988875
TR5104-c0_g1_i1,0.889524,1,237,10,5,4,2,0,0.924009
TR5104-c0_g2_i1,0.77628,0,237,56,50,44,23,1,0.719317
TR5104-c0_g3_i1,0.873526,2,635,137,134,122,70,3,0.633542
TR5104-c0_g4_i1,0.802765,13,297,25,19,18,0,0,0.792878
TR5104-c0_g4_i2,0.871429,5,268,7,7,2,1,1,0.916664
TR5104-c0_g5_i1,0.925275,0,341,5,5,4,3,19,0.935543
TR5104-c0_g6_i1,0.856085,2,670,74,61,55,29,2,0.955207
TR5105-c0_g1_i1,0.775429,50,354,50,50,49,0,28,0.282548
TR5105-c0_g2_i1,0.817274,48,1156,266,265,252,114,50,0.811609
TR5105-c0_g2_i2,0.850549,0,1156,6,6,5,2,754,0.971098
TR5106-c0_g1_i1,0.828674,4,1738,2898,2745,2352,1344,24,0.305577
TR5106-c0_g2_i1,0.766548,7,353,740,593,451,212,10,0.0391467
TR5107-c0_g1_i1,0.753247,0,338,3,1,0,1,16,0.815632
TR5107-c0_g1_i2,0.802449,6,338,13,10,9,1,0,0.840938
TR5107-c0_g2_i1,0.852381,0,347,20,16,14,11,6,0.827789
TR5108-c0_g1_i1,0.84384,25,487,31,28,26,3,4,0.625345
TR5108-c0_g1_i2,0.798827,68,487,141,109,77,13,0,0.805894
TR5108-c0_g2_i1,0.761758,0,322,31,24,23,8,44,0.0495085
TR5108-c0_g3_i1,0.851587,85,250,124,105,97,11,0,0.758914
TR5108-c0_g3_i2,0.766494,27,299,57,44,31,5,3,0.82268
TR5108-c0_g4_i1,0.831531,18,323,354,321,267,140,1,0.0870458
TR5109-c0_g1_i1,0.780952,0,582,4,4,4,2,272,0.989344
TR5109-c0_g2_i1,0.836735,0,385,10,8,8,6,0,0.688538
TR5109-c0_g3_i1,0.7975,2,639,39,32,30,13,6,0.884362
TR5110-c0_g1_i1,0.702857,1,227,29,19,13,9,10,0.803821
TR5110-c0_g2_i1,0.837005,2,883,88,83,68,39,13,0.860541
TR5111-c0_g1_i1,0.746429,0,292,19,12,9,6,7,0.0885649
TR5112-c0_g1_i1,1,0,412,0,0,0,0,412,0.997424
TR5112-c0_g2_i1,0.855556,1,1899,245,229,201,112,5,0.975091
TR5112-c0_g3_i1,0.791667,2,454,26,20,16,14,0,0.781983
TR5113-c0_g1_i1,0.859113,0,814,11,11,11,8,46,0.986736
TR5113-c0_g1_i2,0.816268,1,815,106,96,83,45,2,0.881468
TR5114-c0_g1_i1,0.844218,0,703,236,224,205,103,6,0.809962
TR5115-c0_g1_i1,0.741209,8,437,23,18,16,8,82,0.09888
TR5115-c0_g2_i1,0.833657,61,474,105,96,86,20,4,0.134243
TR5115-c0_g2_i2,0.799362,38,519,69,62,50,12,96,0.411574
TR5116-c0_g1_i1,0.793914,1,1319,83,78,68,35,9,0.643797
TR5116-c0_g2_i1,0.834821,1,1066,32,29,24,13,101,0.92896
TR5116-c0_g3_i1,0.76368,2,1066,69,54,42,18,17,0.659534
TR5116-c1_g1_i1,0.864935,0,544,36,34,28,14,3,0.832687
TR5117-c0_g1_i1,0.673469,0,249,2,2,2,0,146,0.954476
TR5117-c0_g2_i1,0.787446,7,391,15,7,7,0,0,0.474226
TR5117-c0_g3_i1,0.781374,31,392,63,42,31,2,1,0.569353
TR5117-c0_g4_i1,0.803353,3,302,114,90,73,41,6,0.37525
TR5118-c0_g1_i1,0.807033,0,562,37,32,25,16,54,0.468494
TR5118-c0_g2_i1,0.853584,5,561,114,114,112,52,2,0.651722
TR5118-c0_g2_i2,0.783307,2,542,30,30,28,15,2,0.754207
TR5118-c0_g2_i3,1,0,541,0,0,0,0,541,0.997424
TR5118-c0_g2_i4,0.761905,0,562,4,4,4,1,404,0.866968
TR5118-c0_g3_i1,0.858399,1,768,94,84,72,48,0,0.23683
TR5119-c0_g1_i1,0.797696,5,271,64,46,42,18,0,0.172706
TR5119-c0_g2_i1,0.766917,6,281,8,8,8,0,49,0.658439
TR5119-c0_g3_i1,0.858559,12,997,315,272,243,132,0,0.545527
TR5120-c0_g1_i1,0.794981,6,487,42,32,25,11,0,0.868616
TR5120-c0_g2_i1,0.801143,4,251,28,20,17,5,5,0.874811
TR5121-c0_g1_i1,0.845515,28,776,78,74,66,28,3,0.881454
TR5121-c0_g1_i2,1,0,422,0,0,0,0,328,0.997424
TR5122-c0_g1_i1,0.63185,0,243,37,22,13,9,0,0.250587
TR5122-c0_g2_i1,0.841578,0,970,71,64,57,40,31,0.87031
TR5123-c0_g1_i1,0.733952,3,405,36,33,26,13,32,0.878061
TR5123-c0_g2_i1,0.657143,0,303,3,3,1,1,135,0.935851
TR5124-c0_g1_i1,0.704762,0,303,3,2,1,1,107,0.985449
TR5124-c0_g2_i1,0.777143,6,339,8,6,6,0,4,0.917182
TR5124-c0_g2_i2,0.922222,2,339,4,3,3,0,50,0.822186
TR5124-c0_g3_i1,0.818681,6,304,17,15,13,3,55,0.761646
TR5124-c0_g4_i1,0.830612,1,313,2,2,2,1,63,0.968653
TR5125-c0_g1_i1,0.833485,9,629,506,492,476,284,20,0.517394
TR5125-c0_g2_i1,0.809232,0,476,160,141,115,58,5,0.793312
TR5125-c0_g3_i1,0.828473,2,629,146,138,125,66,9,0.402088
TR5126-c0_g1_i1,0.718467,12,400,13,12,11,0,2,0.822814
TR5126-c0_g2_i1,0.721978,25,402,26,26,25,1,7,0.912166
TR5126-c0_g3_i1,0.663158,2,394,4,3,2,0,11,0.952642
TR5126-c0_g4_i1,0.726374,5,401,34,14,9,3,2,0.844913
TR5127-c0_g1_i1,0.821578,0,688,146,136,124,70,15,0.759165
TR5128-c0_g1_i1,0.990476,0,255,1,0,0,0,99,0.995252
TR5128-c0_g2_i1,0.849107,4,255,10,8,7,1,12,0.797548
TR5128-c0_g3_i1,0.922078,3,257,5,5,3,2,5,0.797427
TR5128-c0_g4_i1,0.835714,2,243,4,4,3,0,43,0.942329
TR5129-c0_g1_i1,0.797468,9,363,33,25,23,6,42,0.439503
TR5129-c0_g2_i1,0.668481,11,363,39,22,15,0,9,0.480539
TR5130-c0_g1_i1,0.824242,3,239,7,6,5,0,0,0.377228
TR5130-c0_g2_i1,1,1,239,1,1,1,0,88,0.92608
TR5130-c0_g3_i1,0.644643,2,380,4,3,2,1,45,0.904379
TR5130-c0_g3_i2,0.781319,6,379,6,6,5,0,9,0.911624
TR5130-c0_g3_i3,1,0,243,0,0,0,0,149,0.997424
TR5130-c0_g3_i4,0.875584,8,1094,93,92,90,59,21,0.9229
TR5130-c0_g3_i5,0.914286,1,244,2,1,1,0,53,0.997424
TR5130-c0_g3_i6,0.838095,0,1230,12,11,10,5,394,0.992106
TR5131-c0_g1_i1,0.933333,1,289,3,2,2,1,26,0.93238
TR5131-c0_g2_i1,0.828998,19,396,27,23,19,0,14,0.838859
TR5131-c0_g2_i2,0.706211,5,395,19,5,4,0,16,0.855132
TR5132-c0_g1_i1,0.832913,1,1109,762,715,627,352,0,0.709528
TR5133-c0_g1_i1,0.856165,3,567,175,171,168,86,0,0.468677
TR5133-c0_g1_i2,0.842105,3,568,158,149,129,71,0,0.781754
TR5134-c0_g1_i1,0.816837,0,227,30,26,20,12,14,0.884697
TR5134-c0_g2_i1,0.834043,2,258,26,22,16,13,0,0.698768
TR5134-c0_g3_i1,0.624,0,344,8,6,6,3,58,0.886308
TR5134-c0_g4_i1,0.868293,0,397,85,73,68,43,1,0.882211
TR5134-c0_g5_i1,0.857751,0,344,26,20,18,10,21,0.58242
TR5135-c0_g1_i1,0.86,4,230,4,4,4,0,0,0.601554
TR5135-c0_g2_i1,0.792295,7,534,32,32,32,10,15,0.793478
TR5135-c0_g2_i2,0.778022,2,384,35,32,22,15,10,0.785819
TR5135-c0_g2_i3,0.856065,0,440,26,24,23,12,0,0.732489
TR5136-c0_g1_i1,0.842857,1,437,3,2,1,0,113,0.99246
TR5136-c0_g1_i2,0.75188,10,431,14,13,12,0,0,0.907753
TR5136-c0_g1_i3,0.971429,1,431,2,2,1,1,301,0.913752
TR5137-c0_g1_i1,0.835714,1,347,4,3,3,1,11,0.869091
TR5137-c0_g1_i2,0.847176,11,346,24,21,19,7,8,0.80932
TR5137-c0_g2_i1,0.883251,1,617,26,24,20,11,9,0.926943
TR5137-c0_g3_i1,0.857582,12,436,26,24,23,7,0,0.939139
TR5137-c0_g3_i2,0.849351,4,437,13,9,5,2,25,0.97914
TR5138-c0_g1_i1,0.851232,6,295,12,9,8,3,10,0.191696
TR5138-c0_g1_i2,0.813714,18,295,52,41,25,7,4,0.328871
TR5138-c0_g2_i1,0.884458,3,402,45,45,41,22,4,0.907047
TR5138-c0_g3_i1,0.874286,0,996,21,20,20,10,157,0.986685
TR5138-c0_g3_i2,0.8277,0,995,141,132,118,65,0,0.909172
TR5139-c0_g1_i1,0.815385,0,701,16,14,14,8,30,0.268562
TR5139-c0_g1_i2,0.805467,2,702,83,76,65,33,17,0.823085
TR5139-c0_g2_i1,0.855844,2,346,10,9,7,4,34,0.960645
TR5139-c0_g3_i1,0.816149,3,417,22,19,17,8,39,0.37085
TR5139-c0_g4_i1,0.763636,1,417,7,6,4,1,125,0.994486
TR5140-c0_g1_i1,1,0,677,0,0,0,0,677,0.997424
TR5140-c0_g1_i2,1,0,677,0,0,0,0,677,0.997424
TR5140-c0_g1_i3,0.648276,2,314,6,5,5,0,52,0.555746
TR5140-c0_g1_i4,0.838424,7,614,37,36,34,17,0,0.835714
TR5140-c0_g1_i5,0.725893,3,314,9,6,5,1,7,0.927333
TR5140-c0_g1_i6,0.7,1,251,1,1,0,0,151,0.877568
TR5141-c0_g1_i1,0.887296,3,383,140,133,127,79,8,0.571158
TR5141-c0_g2_i1,0.856039,7,782,382,358,309,184,16,0.529366
TR5141-c0_g3_i1,0.892128,0,383,25,24,23,13,19,0.850507
TR5142-c0_g1_i1,0.809938,0,813,107,99,84,42,9,0.773481
TR5142-c1_g1_i1,0.839382,4,393,13,8,6,2,5,0.90312
TR5142-c1_g1_i2,0.791156,11,393,35,24,15,3,2,0.790575
TR5142-c2_g1_i1,0.885714,0,322,13,10,10,6,5,0.911671
TR5143-c0_g1_i1,0.827373,8,558,189,188,175,93,0,0.887439
TR5143-c0_g1_i2,0.877056,1,453,29,29,26,16,32,0.916923
TR5144-c0_g1_i1,0.767857,15,382,17,15,11,0,7,0.776383
TR5144-c0_g1_i2,0.678261,4,415,22,12,6,2,2,0.469046
TR5144-c0_g2_i1,0.853981,3,1024,334,329,325,177,0,0.271646
TR5144-c0_g3_i1,0.834508,1,1025,37,34,31,20,29,0.931863
TR5145-c0_g1_i1,0.822915,1,1085,108,98,83,37,7,0.961339
TR5145-c0_g2_i1,0.828571,0,279,1,1,1,0,41,0.942211
TR5145-c0_g2_i2,0.807535,6,395,43,25,23,9,1,0.815741
TR5145-c0_g2_i3,0.2,0,279,0,0,0,0,198,0.997424
TR5146-c0_g1_i1,0.840476,0,271,5,3,2,0,77,0.910209
TR5146-c0_g2_i1,0.78254,9,231,36,20,14,4,28,0.452905
TR5147-c0_g1_i1,0.794048,2,318,9,9,9,2,4,0.905745
TR5147-c0_g1_i2,0.764762,3,227,12,9,8,1,2,0.895899
TR5147-c0_g1_i3,0.852381,1,282,3,3,3,1,51,0.992119
TR5148-c0_g1_i1,0.860006,1,514,237,215,195,111,3,0.644716
TR5148-c0_g2_i1,0.830525,1,415,68,56,43,28,12,0.127882
TR5149-c0_g1_i1,0.83071,50,449,291,285,251,114,6,0.582462
TR5149-c0_g2_i1,0.964286,1,225,1,1,1,0,21,0.99268
TR5149-c0_g3_i1,0.78449,3,266,111,93,74,40,0,0.386808
TR5149-c0_g4_i1,0.907143,7,351,8,7,7,0,155,0.0858698
TR5149-c0_g5_i1,0.713487,20,392,57,42,25,9,0,0.270639
TR5150-c0_g1_i1,0.864748,16,459,66,59,49,26,0,0.154674
TR5150-c0_g1_i2,0.864723,4,460,11,10,10,5,31,0.711986
TR5150-c0_g1_i3,0.869535,4,347,40,29,28,15,1,0.8511
TR5151-c0_g1_i1,0.839659,11,351,24,18,17,4,23,0.088096
TR5151-c0_g2_i1,0.840391,70,352,251,213,147,69,1,0.068907
TR5151-c0_g3_i1,0.809946,56,258,86,63,53,1,0,0.794329
TR5151-c0_g3_i2,0.834066,15,259,29,21,13,2,1,0.814669
TR5152-c0_g1_i1,0.677868,23,446,96,73,52,18,41,0.380114
TR5152-c0_g2_i1,0.826601,5,300,12,9,8,2,9,0.67007
TR5153-c0_g1_i1,0.809048,12,233,25,19,12,0,7,0.863196
TR5153-c0_g2_i1,0.757635,16,252,23,20,12,2,0,0.835528
TR5153-c0_g1_i2,0.838676,24,230,30,27,22,2,1,0.782784
TR5154-c0_g1_i1,0.859136,9,431,13,12,11,0,68,0.473373
TR5154-c0_g1_i2,0.805225,63,813,355,333,266,115,15,0.793509
TR5155-c0_g1_i1,0.822293,1,1108,101,94,90,48,1,0.461073
TR5155-c0_g1_i2,0.798767,3,1108,65,63,55,28,2,0.581617
TR5155-c0_g2_i1,1,0,342,0,0,0,0,342,0.997424
TR5155-c0_g2_i2,0.738509,2,380,9,9,9,3,11,0.878779
TR5155-c0_g2_i3,0.671861,5,379,15,7,6,2,0,0.922947
TR5155-c0_g2_i4,0.76,4,343,19,11,10,2,0,0.904204
TR5156-c0_g1_i1,0.846834,2,533,55,47,37,24,5,0.890072
TR5156-c0_g2_i1,0.853968,10,438,28,27,22,6,217,0.0391748
TR5156-c0_g3_i1,0.80067,16,418,27,24,22,3,61,0.0472397
TR5156-c0_g4_i1,0.895714,5,400,5,5,5,0,204,0.479561
TR5156-c0_g5_i1,0.835165,4,437,29,23,18,12,108,0.0779648
TR5157-c0_g1_i1,0.790188,0,368,51,49,40,23,7,0.897275
TR5157-c0_g2_i1,0.882353,6,498,12,12,10,2,21,0.496306
TR5157-c0_g2_i2,0.826829,17,456,83,68,53,26,18,0.353377
TR5157-c0_g3_i1,0.856786,8,298,16,12,11,1,2,0.837829
TR5157-c0_g3_i2,0.862857,6,338,9,7,7,0,11,0.942097
TR5158-c0_g1_i1,0.836385,0,439,132,110,98,45,1,0.603484
TR5158-c0_g2_i1,1,0,808,0,0,0,0,808,0.997424
TR5158-c0_g2_i2,0.854378,0,807,15,14,14,8,264,0.974516
TR5158-c0_g2_i3,0.861546,2,944,144,137,131,76,0,0.988547
TR5158-c0_g2_i4,0.867744,4,943,112,104,96,55,2,0.980701
TR5159-c0_g1_i1,0.818111,0,793,250,224,198,99,0,0.664086
TR5159-c0_g2_i1,0.873292,0,673,21,21,20,13,124,0.926619
TR5159-c0_g3_i1,0.901224,0,673,18,17,16,11,12,0.947672
TR5160-c0_g1_i1,0.862857,0,770,16,16,15,11,143,0.94622
TR5160-c0_g2_i1,0.888435,0,577,18,18,18,14,78,0.878485
TR5160-c0_g1_i2,0.828571,1,791,30,30,29,18,132,0.94261
TR5160-c0_g1_i3,0.846553,2,764,71,70,65,37,14,0.728064
TR5161-c0_g1_i1,0.835714,3,476,5,5,4,1,51,0.952218
TR5161-c0_g2_i1,0.82521,8,476,9,8,8,0,16,0.794313
TR5161-c0_g3_i1,0.782857,4,537,12,12,8,4,152,0.711211
TR5161-c0_g4_i1,0.903571,0,492,17,14,13,8,1,0.87213
TR5161-c0_g5_i1,0.797253,27,415,46,39,35,8,3,0.806921
TR5161-c0_g5_i2,0.803774,9,416,21,15,11,1,3,0.912513
TR5162-c0_g1_i1,0.82619,5,282,8,7,7,2,12,0.901141
TR5162-c0_g1_i2,0.869468,11,264,30,23,15,5,14,0.63171
TR5162-c0_g2_i1,0.721805,1,269,23,17,11,6,13,0.157519
TR5162-c0_g3_i1,0.848564,0,565,214,185,170,98,0,0.707708
TR5163-c0_g1_i1,0.870504,0,577,68,57,55,32,1,0.536668
TR5163-c0_g1_i2,0.735548,0,577,21,15,14,8,4,0.804852
TR5164-c0_g1_i1,0.816667,15,455,32,19,14,3,2,0.84342
TR5164-c0_g1_i2,0.877019,3,454,8,7,6,3,54,0.863198
TR5165-c0_g1_i1,0.795647,9,373,103,99,90,36,5,0.474299
TR5165-c0_g1_i2,0.811688,2,313,8,8,8,5,61,0.779002
TR5165-c0_g1_i3,0.727619,1,328,6,4,3,0,79,0.134601
TR5165-c0_g2_i1,0.743779,1,248,15,12,9,3,24,0.785186
TR5166-c0_g1_i1,0.571429,0,373,0,0,0,0,298,0.997424
TR5166-c0_g2_i1,0.848137,4,487,45,41,37,23,70,0.347849
TR5166-c0_g3_i1,0.822248,10,860,250,238,199,94,4,0.488604
TR5166-c0_g4_i1,0.781217,1,408,54,50,44,29,26,0.51673
TR5167-c0_g1_i1,0.903917,0,823,56,54,54,38,11,0.266497
TR5167-c0_g2_i1,0.763975,0,813,20,20,19,6,131,0.84368
TR5167-c0_g3_i1,0.9,0,1093,1,1,1,0,989,0.997194
TR5167-c0_g3_i2,0.892547,2,1093,115,114,103,70,3,0.880757
TR5167-c0_g4_i1,0.854037,0,813,67,62,58,37,10,0.887013
TR5168-c0_g1_i1,0.804329,3,327,75,59,49,28,1,0.62396
TR5169-c0_g1_i1,1,0,565,2,2,2,2,286,0.997062
TR5169-c0_g2_i1,0.866667,0,591,1,1,1,1,469,0.974585
TR5169-c0_g3_i1,0.772365,1,760,62,58,48,21,0,0.39943
TR5170-c0_g1_i1,0.756303,1,320,93,79,62,34,2,0.733411
TR5170-c0_g2_i1,0.932143,0,451,2,1,1,0,176,0.976536
TR5170-c0_g2_i2,0.823645,10,451,15,14,8,1,5,0.950386
TR5171-c0_g1_i1,0.72381,0,350,2,2,1,2,247,0.238434
TR5171-c0_g2_i1,0.86308,6,350,32,18,15,6,15,0.34876
TR5172-c0_g1_i1,0.844785,42,391,47,46,45,4,2,0.729132
TR5172-c0_g2_i1,0.824879,54,497,87,85,82,23,26,0.503306
TR5172-c0_g3_i1,0.730357,0,587,8,8,6,4,228,0.994714
TR5172-c0_g4_i1,0.836823,0,586,176,145,120,72,0,0.043374
TR5172-c0_g5_i1,0.706122,0,407,3,3,2,2,162,0.874429
TR5173-c0_g1_i1,0.846365,3,797,231,212,184,102,2,0.916283
TR5173-c0_g2_i1,0.808815,10,502,70,65,54,26,2,0.036511
TR5173-c0_g2_i2,0.832175,14,501,42,38,31,11,20,0.102321
TR5174-c0_g1_i1,0.782041,1,391,15,15,13,5,3,0.614026
TR5174-c0_g2_i1,0.82093,1,394,36,35,34,15,41,0.752918
TR5174-c0_g3_i1,0.767582,0,248,29,22,17,10,2,0.896591
TR5174-c0_g4_i1,0.845946,0,359,77,70,56,36,26,0.467805
TR5174-c0_g5_i1,0.84724,1,1005,86,78,73,47,1,0.987144
TR5174-c0_g5_i2,0.866899,0,1047,21,19,19,11,41,0.977192
TR5175-c0_g1_i1,0.767702,8,313,10,10,9,1,31,0.292207
TR5175-c0_g2_i1,0.649735,2,380,15,10,4,1,48,0.903858
TR5176-c0_g1_i1,0.664516,15,392,52,44,24,7,4,0.817737
TR5176-c0_g2_i1,0.814747,12,300,12,12,12,0,15,0.928985
TR5176-c0_g3_i1,0.910204,0,300,2,2,2,0,104,0.977679
TR5176-c0_g4_i1,0.848478,0,592,57,55,50,27,2,0.923111
TR5176-c0_g4_i2,0.887218,0,258,8,8,8,7,14,0.878146
TR5177-c0_g1_i1,0.851054,1,604,95,84,73,45,1,0.746344
TR5177-c0_g2_i1,0.7,1,356,3,1,1,0,10,0.978535
TR5177-c0_g2_i2,0.771429,1,352,3,3,2,0,148,0.644845
TR5177-c0_g2_i3,0.653495,3,353,30,19,10,10,0,0.0890467
TR5178-c0_g1_i1,0.892813,1,758,76,75,72,44,25,0.784448
TR5178-c0_g1_i2,0.882143,1,790,24,22,21,13,0,0.878371
